Geneid,Genename,MDD.dACC.log2FoldChange,MDD.dACC.padj
ENSG00000132965,ALOX5AP,-0.049278218,0.971818191
ENSG00000179148,ALOXE3,0.008752483,0.992290079
ENSG00000073331,ALPK1,0.206348351,0.385010305
ENSG00000136383,ALPK3,0.010786859,0.980898303
ENSG00000162551,ALPL,-0.243449992,0.459460531
ENSG00000003393,ALS2,0.04767099,0.719459188
ENSG00000178038,ALS2CL,0.130580541,0.628204544
ENSG00000155749,ALS2CR12,-0.018760408,0.965148049
ENSG00000052850,ALX4,-0.057498802,0.915068732
ENSG00000183684,ALYREF,-0.009903782,0.972636477
ENSG00000242110,AMACR,0.097066333,0.818442884
ENSG00000110497,AMBRA1,0.026866993,0.724809693
ENSG00000123505,AMD1,-0.016583546,0.971009081
ENSG00000162066,AMDHD2,0.024485622,0.936006102
ENSG00000184675,AMER1,0.01451934,0.950946296
ENSG00000165566,AMER2,-0.162634416,0.243412985
ENSG00000178171,AMER3,0.057039906,0.764199309
ENSG00000159461,AMFR,0.021916977,0.87922162
ENSG00000104899,AMH,0.166701885,0.797961692
ENSG00000181754,AMIGO1,0.009244762,0.977400972
ENSG00000139211,AMIGO2,-0.055402224,0.909346704
ENSG00000101935,AMMECR1,0.050164672,0.797961692
ENSG00000144233,AMMECR1L,-0.091690883,0.273883198
ENSG00000151743,AMN1,-0.097270456,0.671375983
ENSG00000126016,AMOT,-0.235671449,0.315601905
ENSG00000166025,AMOTL1,-0.076558967,0.522808723
ENSG00000114019,AMOTL2,-0.107432737,0.490349995
ENSG00000116337,AMPD2,0.009233552,0.969357765
ENSG00000133805,AMPD3,-0.060342995,0.734508271
ENSG00000078053,AMPH,0.120471977,0.678384837
ENSG00000145020,AMT,0.057332588,0.848598595
ENSG00000240038,AMY2B,-0.060578828,0.716066124
ENSG00000174945,AMZ1,0.027659772,0.949017446
ENSG00000196704,AMZ2,-0.063916446,0.424606735
ENSG00000153107,ANAPC1,0.040334862,0.851558999
ENSG00000164162,ANAPC10,-0.002412339,0.99396059
ENSG00000141552,ANAPC11,-0.055801885,0.698253873
ENSG00000129055,ANAPC13,-0.049651318,0.881384387
ENSG00000110200,ANAPC15,-0.120309353,0.436713604
ENSG00000166295,ANAPC16,-0.109002749,0.276055265
ENSG00000176248,ANAPC2,0.057550254,0.526142632
ENSG00000053900,ANAPC4,0.048058163,0.864927417
ENSG00000089053,ANAPC5,0.040460016,0.797961692
ENSG00000196510,ANAPC7,-0.086751643,0.187921669
ENSG00000013523,ANGEL1,0.061636345,0.407605661
ENSG00000174606,ANGEL2,0.00754813,0.975994777
ENSG00000154188,ANGPT1,-0.034647214,0.95235999
ENSG00000091879,ANGPT2,0.05748263,0.916098635
ENSG00000116194,ANGPTL1,-0.057974089,0.860020764
ENSG00000136859,ANGPTL2,-0.013781439,0.975123359
ENSG00000132855,ANGPTL3,0.150920678,0.773516755
ENSG00000167772,ANGPTL4,0.843842543,0.08255787
ENSG00000130812,ANGPTL6,0.077252847,0.881472801
ENSG00000171819,ANGPTL7,0.06129214,0.860294318
ENSG00000130173,ANGPTL8,0.023054515,0.984148499
ENSG00000029534,ANK1,-0.019976662,0.955018838
ENSG00000145362,ANK2,0.030727999,0.909346704
ENSG00000151150,ANK3,-0.006815108,0.984148499
ENSG00000151687,ANKAR,-0.1097373,0.512606389
ENSG00000166839,ANKDD1A,0.093413073,0.667864968
ENSG00000189045,ANKDD1B,-0.043150109,0.941264093
ENSG00000132623,ANKEF1,-0.028088668,0.946270488
ENSG00000153930,ANKFN1,-0.038529945,0.94157333
ENSG00000185722,ANKFY1,0.021300109,0.863664684
ENSG00000154122,ANKH,0.027705051,0.756316991
ENSG00000131503,ANKHD1,0.167849977,0.264762938
ENSG00000254996,ANKHD1-EIF4EBP3,-0.058755322,0.799816598
ENSG00000001629,ANKIB1,-0.099465759,0.238470925
ENSG00000160117,ANKLE1,0.091722691,0.819430275
ENSG00000176915,ANKLE2,0.028950278,0.788938597
ENSG00000144504,ANKMY1,-0.061252407,0.775033857
ENSG00000106524,ANKMY2,0.044414091,0.898856897
ENSG00000164331,ANKRA2,-0.042178192,0.851583468
ENSG00000088448,ANKRD10,0.105174966,0.096795029
ENSG00000167522,ANKRD11,-0.002149073,0.994860159
ENSG00000101745,ANKRD12,-0.070426981,0.675972703
ENSG00000076513,ANKRD13A,0.04741118,0.776549429
ENSG00000198720,ANKRD13B,0.01674211,0.953215494
ENSG00000118454,ANKRD13C,0.048199933,0.695883812
ENSG00000172932,ANKRD13D,0.038110449,0.766097723
ENSG00000134461,ANKRD16,0.069399776,0.517192114
ENSG00000132466,ANKRD17,-0.009677423,0.91875039
ENSG00000180071,ANKRD18A,-0.054962394,0.894920377
ENSG00000230453,ANKRD18B,-0.088691517,0.797392474
ENSG00000165887,ANKRD2,0.156107602,0.762633643
ENSG00000260691,ANKRD20A1,-0.162279459,0.729791713
ENSG00000172014,ANKRD20A4,-0.050759736,0.964562034
ENSG00000163126,ANKRD23,-0.00336357,0.995431902
ENSG00000089847,ANKRD24,-0.019700907,0.952149863
ENSG00000107890,ANKRD26,-0.033140179,0.893127196
ENSG00000105186,ANKRD27,0.073442085,0.287474572
ENSG00000206560,ANKRD28,-0.02402571,0.893265807
ENSG00000154065,ANKRD29,-0.090989042,0.638234411
ENSG00000180777,ANKRD30B,-0.094004581,0.796962298
ENSG00000163046,ANKRD30BL,0.152555592,0.637446433
ENSG00000164236,ANKRD33B,0.096605935,0.752204584
ENSG00000272031,ANKRD34A,-0.019240206,0.956356644
ENSG00000235711,ANKRD34C,-0.120845184,0.829860373
ENSG00000198483,ANKRD35,0.081031861,0.700455096
ENSG00000135976,ANKRD36,0.068287684,0.662482622
ENSG00000196912,ANKRD36B,0.067694349,0.84961436
ENSG00000174501,ANKRD36C,0.008908193,0.976826951
ENSG00000186352,ANKRD37,0.044892662,0.958496935
ENSG00000213337,ANKRD39,0.033325272,0.861336395
ENSG00000154945,ANKRD40,-0.267044571,0.121226013
ENSG00000137494,ANKRD42,0.079168558,0.447353871
ENSG00000065413,ANKRD44,-0.090304629,0.522808723
ENSG00000183831,ANKRD45,-0.1217747,0.39630847
ENSG00000186106,ANKRD46,0.007043947,0.990392987
ENSG00000168876,ANKRD49,-0.032931375,0.918521545
ENSG00000151458,ANKRD50,-0.097959834,0.655610932
ENSG00000139645,ANKRD52,0.028592149,0.855578638
ENSG00000144031,ANKRD53,0.234777808,0.299439671
ENSG00000100124,ANKRD54,0.031512856,0.85526192
ENSG00000164512,ANKRD55,-0.308575188,0.15279842
ENSG00000135299,ANKRD6,0.084353344,0.745949567
ENSG00000157999,ANKRD61,0.059631045,0.848598595
ENSG00000181626,ANKRD62,0.185536174,0.633523491
ENSG00000230778,ANKRD63,0.473766639,0.036534182
ENSG00000235098,ANKRD65,0.264866568,0.463218864
ENSG00000106013,ANKRD7,-0.166966597,0.601693176
ENSG00000156381,ANKRD9,0.020894607,0.96314996
ENSG00000064999,ANKS1A,-0.044630236,0.830596626
ENSG00000185046,ANKS1B,0.052920163,0.526995185
ENSG00000168096,ANKS3,0.036928073,0.838131823
ENSG00000165138,ANKS6,-0.030303892,0.893935504
ENSG00000163516,ANKZF1,0.104376137,0.48183106
ENSG00000011426,ANLN,-0.306223491,0.385614882
ENSG00000131620,ANO1,-0.042752015,0.922990698
ENSG00000160746,ANO10,-0.023055055,0.876349899
ENSG00000047617,ANO2,0.192648226,0.759532967
ENSG00000134343,ANO3,0.073169031,0.879123343
ENSG00000151572,ANO4,-0.015441293,0.955588527
ENSG00000171714,ANO5,0.059918944,0.751527138
ENSG00000177119,ANO6,0.034914182,0.940470578
ENSG00000146205,ANO7,0.107070022,0.780777124
ENSG00000074855,ANO8,0.042416992,0.905342945
ENSG00000011201,ANOS1,0.020057782,0.960641391
ENSG00000140350,ANP32A,-0.056271985,0.548555072
ENSG00000136938,ANP32B,-0.255786512,0.337383632
ENSG00000139223,ANP32D,0.029367177,0.982906832
ENSG00000143401,ANP32E,-0.084325888,0.633422671
ENSG00000166825,ANPEP,-0.009926056,0.993469394
ENSG00000169604,ANTXR1,-0.130733525,0.645457962
ENSG00000163297,ANTXR2,-0.064718727,0.773094542
ENSG00000135046,ANXA1,-0.122926135,0.79971893
ENSG00000122359,ANXA11,0.065799549,0.57584622
ENSG00000182718,ANXA2,0.219449228,0.631856792
ENSG00000177721,ANXA2R,0.101568029,0.838956502
ENSG00000138772,ANXA3,-0.05527114,0.949364761
ENSG00000196975,ANXA4,-0.056818958,0.830632001
ENSG00000164111,ANXA5,-0.084072902,0.776737398
ENSG00000197043,ANXA6,0.005486929,0.992060699
ENSG00000138279,ANXA7,0.017773537,0.949017446
ENSG00000143412,ANXA9,-0.166235786,0.600030744
ENSG00000136250,AOAH,-0.107807619,0.732749947
ENSG00000131480,AOC2,0.201678029,0.27134402
ENSG00000131471,AOC3,-0.008731668,0.994937474
ENSG00000138356,AOX1,-0.034573703,0.949317129
ENSG00000138660,AP1AR,-0.045591485,0.936052334
ENSG00000100280,AP1B1,-0.000440678,0.997074135
ENSG00000166747,AP1G1,-0.017151235,0.946318358
ENSG00000213983,AP1G2,0.204130669,0.187921669
ENSG00000072958,AP1M1,0.050179098,0.660836288
ENSG00000106367,AP1S1,0.071510374,0.83266933
ENSG00000182287,AP1S2,-0.15890052,0.447842036
ENSG00000152056,AP1S3,0.056489844,0.841769944
ENSG00000196961,AP2A1,0.043159183,0.827816994
ENSG00000183020,AP2A2,0.072066696,0.618627095
ENSG00000006125,AP2B1,0.004199054,0.991245741
ENSG00000161203,AP2M1,0.051473185,0.904780191
ENSG00000042753,AP2S1,0.054976122,0.897085918
ENSG00000132842,AP3B1,-0.111375659,0.434371403
ENSG00000103723,AP3B2,0.073744384,0.567931782
ENSG00000065000,AP3D1,0.014178109,0.922841395
ENSG00000185009,AP3M1,-0.069455634,0.622616649
ENSG00000070718,AP3M2,0.025294267,0.955915405
ENSG00000177879,AP3S1,-0.033348207,0.916098635
ENSG00000157823,AP3S2,-0.041225992,0.662619503
ENSG00000134262,AP4B1,0.053920558,0.71621249
ENSG00000081014,AP4E1,-0.085317087,0.542030258
ENSG00000221838,AP4M1,-0.037474502,0.852819295
ENSG00000100478,AP4S1,0.014077595,0.933156111
ENSG00000254470,AP5B1,0.014037781,0.964188594
ENSG00000053770,AP5M1,0.018312779,0.969020859
ENSG00000125843,AP5S1,-0.090084214,0.266984868
ENSG00000242802,AP5Z1,0.099716403,0.419915133
ENSG00000120868,APAF1,0.019282818,0.941922161
ENSG00000107282,APBA1,0.042622509,0.723184743
ENSG00000034053,APBA2,0.038145934,0.852819295
ENSG00000011132,APBA3,0.055785783,0.828350297
ENSG00000166313,APBB1,0.006945465,0.982906832
ENSG00000077420,APBB1IP,-0.315977459,0.483332661
ENSG00000163697,APBB2,-0.08904975,0.411494294
ENSG00000113108,APBB3,0.073338437,0.645019932
ENSG00000134982,APC,-0.123499431,0.153904848
ENSG00000115266,APC2,-0.005026979,0.987971748
ENSG00000154856,APCDD1,-0.218591235,0.494825681
ENSG00000164062,APEH,-0.009169814,0.970590218
ENSG00000100823,APEX1,-0.030447584,0.879123343
ENSG00000169188,APEX2,-0.007775907,0.978706894
ENSG00000117362,APH1A,-0.056596533,0.773884871
ENSG00000138613,APH1B,0.053409949,0.744613365
ENSG00000166181,API5,-0.00360804,0.993798649
ENSG00000149089,APIP,-0.011616589,0.976752547
ENSG00000169621,APLF,-0.171701539,0.284771179
ENSG00000171388,APLN,-0.21487684,0.569888173
ENSG00000134817,APLNR,0.208644794,0.731100515
ENSG00000105290,APLP1,0.012341243,0.978414494
ENSG00000084234,APLP2,0.035573175,0.85158806
ENSG00000101474,APMAP,-0.013676911,0.970794569
ENSG00000124701,APOBEC2,0.272963344,0.406536489
ENSG00000244509,APOBEC3C,-0.199572302,0.584765234
ENSG00000239713,APOBEC3G,-0.126254317,0.803430244
ENSG00000100298,APOBEC3H,0.575351138,0.165974107
ENSG00000173627,APOBEC4,0.034189742,0.946627151
ENSG00000130208,APOC1,-0.299056369,0.290584745
ENSG00000189058,APOD,-0.076685609,0.781592455
ENSG00000130203,APOE,-0.218998372,0.403691478
ENSG00000100342,APOL1,0.210964027,0.692028929
ENSG00000128335,APOL2,0.123355828,0.582869479
ENSG00000128284,APOL3,-0.12807927,0.819430275
ENSG00000221963,APOL6,0.21519087,0.660695725
ENSG00000178878,APOLD1,0.049392547,0.975586106
ENSG00000204444,APOM,0.068956169,0.890293515
ENSG00000184831,APOO,-0.059876562,0.886601743
ENSG00000155008,APOOL,-0.031792528,0.903673572
ENSG00000256053,APOPT1,0.006379725,0.979342998
ENSG00000142192,APP,0.010539859,0.982668047
ENSG00000062725,APPBP2,-0.076928449,0.732749947
ENSG00000157500,APPL1,-0.070329961,0.671038528
ENSG00000136044,APPL2,-0.070411341,0.709390638
ENSG00000198931,APRT,-0.050143721,0.82133738
ENSG00000137074,APTX,0.026521026,0.849499807
ENSG00000240583,AQP1,0.317920231,0.564604087
ENSG00000178301,AQP11,-0.016255924,0.958496935
ENSG00000165272,AQP3,0.147362291,0.756316991
ENSG00000171885,AQP4,0.05123654,0.909876728
ENSG00000161798,AQP5,-0.27857499,0.588473861
ENSG00000103569,AQP9,0.134199853,0.770987746
ENSG00000021776,AQR,-0.020524978,0.905733351
ENSG00000169083,AR,-0.317943841,0.039253793
ENSG00000078061,ARAF,-0.057004659,0.83015101
ENSG00000186635,ARAP1,-0.049579103,0.848598595
ENSG00000047365,ARAP2,-0.11276298,0.387424923
ENSG00000120318,ARAP3,0.182138031,0.524244117
ENSG00000198576,ARC,0.499484354,0.507816076
ENSG00000095139,ARCN1,-0.04446166,0.806385278
ENSG00000119682,AREL1,-0.00140537,0.995109421
ENSG00000143761,ARF1,0.037114745,0.823421991
ENSG00000134287,ARF3,0.022596934,0.934777708
ENSG00000168374,ARF4,-0.075703559,0.670453008
ENSG00000004059,ARF5,0.00544318,0.990506835
ENSG00000165527,ARF6,-0.038428677,0.848244787
ENSG00000101199,ARFGAP1,0.016563448,0.925213468
ENSG00000149182,ARFGAP2,0.002978779,0.985141131
ENSG00000242247,ARFGAP3,-0.012800034,0.962311893
ENSG00000066777,ARFGEF1,-0.035111241,0.807619894
ENSG00000124198,ARFGEF2,0.031394859,0.888719032
ENSG00000112379,ARFGEF3,0.034149311,0.887488285
ENSG00000164144,ARFIP1,-0.095033956,0.371833586
ENSG00000132254,ARFIP2,0.064101967,0.529481945
ENSG00000101246,ARFRP1,0.14175554,0.227396753
ENSG00000118520,ARG1,0.449043646,0.221833828
ENSG00000081181,ARG2,0.019598033,0.954769265
ENSG00000134884,ARGLU1,0.052407298,0.830596626
ENSG00000175220,ARHGAP1,-0.007453283,0.976752547
ENSG00000071205,ARHGAP10,-0.105933996,0.608259305
ENSG00000198826,ARHGAP11A,-0.087541093,0.80054811
ENSG00000165322,ARHGAP12,-0.113987693,0.265917748
ENSG00000140750,ARHGAP17,0.01391078,0.971009081
ENSG00000146376,ARHGAP18,-0.062122681,0.788824223
ENSG00000213390,ARHGAP19,-0.017766676,0.972393873
ENSG00000269891,ARHGAP19-SLIT1,-0.02526024,0.963491963
ENSG00000137727,ARHGAP20,-0.043286218,0.912495648
ENSG00000107863,ARHGAP21,-0.033137017,0.771567393
ENSG00000128805,ARHGAP22,-0.088674345,0.633303973
ENSG00000275832,ARHGAP23,-0.043340257,0.889409624
ENSG00000138639,ARHGAP24,-0.042078368,0.829359755
ENSG00000163219,ARHGAP25,0.080306345,0.828558222
ENSG00000145819,ARHGAP26,0.054854042,0.648012454
ENSG00000159314,ARHGAP27,-0.026126979,0.955232439
ENSG00000088756,ARHGAP28,0.07099918,0.806448284
ENSG00000137962,ARHGAP29,-0.085356642,0.820690703
ENSG00000186517,ARHGAP30,0.101413035,0.780162026
ENSG00000031081,ARHGAP31,-0.157853351,0.660836288
ENSG00000134909,ARHGAP32,0.00652388,0.982906832
ENSG00000004777,ARHGAP33,0.08250301,0.573212887
ENSG00000160007,ARHGAP35,-0.027341751,0.771887663
ENSG00000147256,ARHGAP36,-0.269551869,0.275662498
ENSG00000147799,ARHGAP39,0.042553011,0.846520388
ENSG00000089820,ARHGAP4,0.114073303,0.645457962
ENSG00000165895,ARHGAP42,-0.159044226,0.544917153
ENSG00000006740,ARHGAP44,0.041144548,0.848598595
ENSG00000180448,ARHGAP45,-0.081209665,0.765081971
ENSG00000100852,ARHGAP5,-0.091667623,0.642416841
ENSG00000047648,ARHGAP6,0.105565352,0.606991421
ENSG00000123329,ARHGAP9,-0.025871081,0.959370741
ENSG00000141522,ARHGDIA,0.039689133,0.765633576
ENSG00000111348,ARHGDIB,-0.152492027,0.664360638
ENSG00000242173,ARHGDIG,0.084809119,0.56499273
ENSG00000076928,ARHGEF1,0.028987524,0.945625256
ENSG00000104728,ARHGEF10,0.002672301,0.99643623
ENSG00000074964,ARHGEF10L,0.030619712,0.910002488
ENSG00000132694,ARHGEF11,0.048344987,0.489346753
ENSG00000196914,ARHGEF12,-0.01662978,0.890357351
ENSG00000198844,ARHGEF15,-0.196973571,0.668650847
ENSG00000130762,ARHGEF16,0.107924692,0.830596626
ENSG00000110237,ARHGEF17,0.048064699,0.704401311
ENSG00000104880,ARHGEF18,-0.05833581,0.775060722
ENSG00000116584,ARHGEF2,-0.076710303,0.388981559
ENSG00000240771,ARHGEF25,0.142066684,0.064958481
ENSG00000114790,ARHGEF26,-0.135464278,0.674848461
ENSG00000214944,ARHGEF28,0.245343317,0.004816581
ENSG00000163947,ARHGEF3,0.078132652,0.808818835
ENSG00000214694,ARHGEF33,0.020273596,0.946637072
ENSG00000183111,ARHGEF37,-0.092436873,0.742790506
ENSG00000136002,ARHGEF4,0.008173704,0.976826951
ENSG00000165801,ARHGEF40,-0.096978835,0.784875998
ENSG00000129675,ARHGEF6,-0.130110283,0.386817645
ENSG00000102606,ARHGEF7,0.083917059,0.45644844
ENSG00000131089,ARHGEF9,0.029861378,0.933891893
ENSG00000117713,ARID1A,0.007649907,0.971818191
ENSG00000049618,ARID1B,0.023850718,0.815567152
ENSG00000189079,ARID2,-0.024912777,0.899126109
ENSG00000116017,ARID3A,0.109697696,0.567295338
ENSG00000179361,ARID3B,-0.016958616,0.971818191
ENSG00000205143,ARID3C,0.247486315,0.484887011
ENSG00000032219,ARID4A,-0.018478654,0.933409603
ENSG00000054267,ARID4B,-0.045113099,0.707605071
ENSG00000196843,ARID5A,0.547823755,0.078229175
ENSG00000150347,ARID5B,0.146016716,0.25309568
ENSG00000166233,ARIH1,0.011566873,0.972073213
ENSG00000177479,ARIH2,-0.029100912,0.704391102
ENSG00000221883,ARIH2OS,0.096279858,0.708235636
ENSG00000120805,ARL1,-0.00564903,0.990292981
ENSG00000175414,ARL10,0.085742252,0.310825453
ENSG00000174225,ARL13A,0.300246238,0.337240958
ENSG00000169379,ARL13B,-0.059991772,0.770987746
ENSG00000152219,ARL14EP,-0.008804058,0.983857031
ENSG00000185305,ARL15,0.069643383,0.861537974
ENSG00000214087,ARL16,-0.047100695,0.775060722
ENSG00000185829,ARL17A,0.293673244,0.476855858
ENSG00000228696,ARL17B,0.085980946,0.90120562
ENSG00000213465,ARL2,-0.019925169,0.96016267
ENSG00000102931,ARL2BP,0.020507076,0.965507507
ENSG00000138175,ARL3,-0.015316381,0.924746873
ENSG00000122644,ARL4A,0.08397951,0.808090959
ENSG00000188042,ARL4C,-0.044545718,0.909060833
ENSG00000175906,ARL4D,-0.205700779,0.593875236
ENSG00000162980,ARL5A,-0.096537108,0.56499273
ENSG00000165997,ARL5B,0.03455253,0.936510262
ENSG00000113966,ARL6,0.046049656,0.924746873
ENSG00000170540,ARL6IP1,0.017163511,0.978573429
ENSG00000144746,ARL6IP5,-0.039111494,0.936006102
ENSG00000177917,ARL6IP6,-0.08040358,0.775405835
ENSG00000143862,ARL8A,0.001308273,0.994860159
ENSG00000134108,ARL8B,-0.049868498,0.907839811
ENSG00000196503,ARL9,0.1132443,0.830596626
ENSG00000104442,ARMC1,-0.053401124,0.886503167
ENSG00000170632,ARMC10,0.024828504,0.950946296
ENSG00000157343,ARMC12,-0.078952326,0.911502798
ENSG00000118690,ARMC2,-0.013441352,0.95555558
ENSG00000165309,ARMC3,0.221170769,0.183503573
ENSG00000140691,ARMC5,0.022662789,0.920049632
ENSG00000105676,ARMC6,-0.020778708,0.919174647
ENSG00000125449,ARMC7,-0.087356568,0.507816076
ENSG00000114098,ARMC8,0.00035606,0.998193263
ENSG00000135931,ARMC9,0.056774324,0.645019932
ENSG00000126947,ARMCX1,0.001291066,0.995755191
ENSG00000184867,ARMCX2,-0.047589675,0.829359755
ENSG00000102401,ARMCX3,-0.051087232,0.849499807
ENSG00000196440,ARMCX4,0.058856939,0.510610591
ENSG00000125962,ARMCX5,0.099177081,0.538814602
ENSG00000198960,ARMCX6,-0.04370055,0.881384387
ENSG00000198520,ARMH1,0.12543464,0.699416294
ENSG00000120029,ARMH3,-0.011597228,0.922990698
ENSG00000139971,ARMH4,-0.040656863,0.722562409
ENSG00000146476,ARMT1,-0.132218066,0.642416841
ENSG00000143437,ARNT,-0.053109824,0.483642369
ENSG00000172379,ARNT2,-0.031462459,0.781592455
ENSG00000133794,ARNTL,0.071833107,0.621424393
ENSG00000029153,ARNTL2,0.054374884,0.836589222
ENSG00000241685,ARPC1A,0.009055034,0.978045254
ENSG00000130429,ARPC1B,0.073711504,0.844012191
ENSG00000163466,ARPC2,0.018345301,0.950946296
ENSG00000111229,ARPC3,-0.057361061,0.84376591
ENSG00000241553,ARPC4,0.002308551,0.992290079
ENSG00000162704,ARPC5,-0.043153795,0.868578138
ENSG00000136950,ARPC5L,-0.039600098,0.905477672
ENSG00000242498,ARPIN,-0.076539945,0.686583025
ENSG00000128989,ARPP19,-0.124296908,0.603172264
ENSG00000172995,ARPP21,0.009919144,0.978718921
ENSG00000120500,ARR3,-0.146342078,0.732071987
ENSG00000137486,ARRB1,-0.016816735,0.928701113
ENSG00000141480,ARRB2,0.075238733,0.40077568
ENSG00000197070,ARRDC1,0.070518275,0.71621249
ENSG00000105643,ARRDC2,-0.143494127,0.700968304
ENSG00000113369,ARRDC3,0.501720248,0.010638702
ENSG00000140450,ARRDC4,0.049853406,0.882104544
ENSG00000100299,ARSA,0.068565778,0.672913799
ENSG00000113273,ARSB,-0.012059013,0.950946296
ENSG00000006756,ARSD,0.023194488,0.963785857
ENSG00000157399,ARSE,-0.25542926,0.344011112
ENSG00000062096,ARSF,-0.200575211,0.430798858
ENSG00000141337,ARSG,0.123405568,0.227396753
ENSG00000183876,ARSI,0.222768706,0.545014859
ENSG00000180801,ARSJ,0.030484902,0.958017665
ENSG00000164291,ARSK,0.066467262,0.829329354
ENSG00000156219,ART3,-0.150304558,0.610739786
ENSG00000117407,ARTN,0.258970742,0.368715142
ENSG00000173409,ARV1,-0.101558805,0.482063118
ENSG00000099889,ARVCF,0.051629441,0.819117745
ENSG00000004848,ARX,0.056623005,0.806448284
ENSG00000104763,ASAH1,-0.02796951,0.89016697
ENSG00000204147,ASAH2B,-0.007373011,0.993363567
ENSG00000153317,ASAP1,-0.013008191,0.927794929
ENSG00000151693,ASAP2,-0.096653758,0.522086645
ENSG00000088280,ASAP3,0.174700426,0.47836869
ENSG00000065802,ASB1,-0.051736436,0.560105364
ENSG00000196372,ASB13,-0.113550499,0.371833586
ENSG00000239388,ASB14,0.102716453,0.678384837
ENSG00000161664,ASB16,0.072812356,0.867568055
ENSG00000100628,ASB2,0.003913875,0.995431902
ENSG00000115239,ASB3,0.072790503,0.709390638
ENSG00000148331,ASB6,0.020199767,0.917771256
ENSG00000183475,ASB7,-0.018925174,0.930029407
ENSG00000177981,ASB8,-0.024557733,0.881081523
ENSG00000138303,ASCC1,-0.014292063,0.937058091
ENSG00000100325,ASCC2,-0.06021537,0.762331628
ENSG00000112249,ASCC3,-0.027904021,0.882104544
ENSG00000139352,ASCL1,-0.162958813,0.557395634
ENSG00000183734,ASCL2,0.45594086,0.201741708
ENSG00000232237,ASCL5,0.227948843,0.226426609
ENSG00000111875,ASF1A,-0.170825033,0.084939595
ENSG00000141505,ASGR1,0.06754734,0.741674083
