Geneid,Genename,MDD.sgPFC.log2FoldChange,MDD.sgPFC.padj
ENSG00000125355,TMEM255A,0.102054978,0.492129694
ENSG00000184497,TMEM255B,-0.100575123,0.455260968
ENSG00000205544,TMEM256,-0.030855555,0.803045327
ENSG00000134825,TMEM258,-0.079118072,0.368069121
ENSG00000182087,TMEM259,-0.312689682,0.011753891
ENSG00000070269,TMEM260,0.079946545,0.25933755
ENSG00000151135,TMEM263,0.159520078,0.032950454
ENSG00000169758,TMEM266,-0.196203166,0.017054088
ENSG00000151881,TMEM267,0.219506566,0.036875736
ENSG00000157693,TMEM268,0.119051186,0.355809004
ENSG00000281106,TMEM272,-0.108612547,0.654110051
ENSG00000204161,TMEM273,-0.132709092,0.389169306
ENSG00000112697,TMEM30A,0.225197633,0.152103929
ENSG00000109133,TMEM33,0.211431608,0.013978886
ENSG00000126950,TMEM35A,0.080964604,0.654377528
ENSG00000072954,TMEM38A,-0.175910749,0.022243439
ENSG00000095209,TMEM38B,0.081436039,0.514627135
ENSG00000176142,TMEM39A,0.105196965,0.288139702
ENSG00000121775,TMEM39B,-0.201100455,0.004947268
ENSG00000163900,TMEM41A,0.141623458,0.042717126
ENSG00000166471,TMEM41B,0.152707592,0.010282297
ENSG00000169964,TMEM42,-0.055699038,0.49881265
ENSG00000170876,TMEM43,0.040563147,0.359583045
ENSG00000145014,TMEM44,-0.129985214,0.26072037
ENSG00000151715,TMEM45B,-0.203641932,0.213248476
ENSG00000147027,TMEM47,-0.019457198,0.910203799
ENSG00000183726,TMEM50A,0.181738268,0.013835796
ENSG00000142188,TMEM50B,0.097162788,0.045971727
ENSG00000171729,TMEM51,-0.225724515,0.055869248
ENSG00000178821,TMEM52,-0.395897807,0.014018815
ENSG00000126106,TMEM53,-0.157026765,0.018054107
ENSG00000121900,TMEM54,-0.217874362,0.063610715
ENSG00000152078,TMEM56,0.269435723,0.005459295
ENSG00000116209,TMEM59,0.157749193,0.042187783
ENSG00000105696,TMEM59L,-0.153251808,0.231401277
ENSG00000135211,TMEM60,0.155135355,0.224782348
ENSG00000137842,TMEM62,0.117833937,0.07063281
ENSG00000196187,TMEM63A,-0.228745186,0.158428993
ENSG00000137216,TMEM63B,-0.104675759,0.080708735
ENSG00000165548,TMEM63C,-0.011821043,0.864750806
ENSG00000180694,TMEM64,-0.020485847,0.858207541
ENSG00000164983,TMEM65,0.035352809,0.810432916
ENSG00000164953,TMEM67,0.118630687,0.3601992
ENSG00000167904,TMEM68,0.118297924,0.33195947
ENSG00000159596,TMEM69,0.140943842,0.008381025
ENSG00000175606,TMEM70,0.078969845,0.648431368
ENSG00000164841,TMEM74,-0.04083639,0.785681949
ENSG00000125895,TMEM74B,-0.127058681,0.302530484
ENSG00000163472,TMEM79,-0.281815894,0.010282297
ENSG00000177042,TMEM80,-0.219835742,0.049642163
ENSG00000174529,TMEM81,0.1378934,0.14353324
ENSG00000151117,TMEM86A,-0.068700818,0.201577308
ENSG00000180089,TMEM86B,-0.203423074,0.145546885
ENSG00000103978,TMEM87A,0.139977704,0.068107642
ENSG00000153214,TMEM87B,0.235285859,0.008850894
ENSG00000167874,TMEM88,-0.598418368,0.009476911
ENSG00000205116,TMEM88B,-0.524809844,0.029092153
ENSG00000129925,TMEM8A,-0.304581698,0.017914385
ENSG00000137103,TMEM8B,-0.282450465,0.01898199
ENSG00000116857,TMEM9,-0.108878939,0.136692244
ENSG00000142046,TMEM91,-0.175497376,0.11895595
ENSG00000177728,TMEM94,-0.223944473,0.023164581
ENSG00000109084,TMEM97,0.132132572,0.19045338
ENSG00000006042,TMEM98,-0.124073952,0.408167757
ENSG00000167920,TMEM99,-0.036102308,0.760525852
ENSG00000175348,TMEM9B,0.026478258,0.682434017
ENSG00000144747,TMF1,0.229213934,0.008826613
ENSG00000181585,TMIE,-0.155160677,0.197345375
ENSG00000167664,TMIGD2,-0.285424842,0.216678058
ENSG00000121933,TMIGD3,0.210086459,0.395885766
ENSG00000185973,TMLHE,0.108625089,0.268384194
ENSG00000136842,TMOD1,0.010276734,0.938155565
ENSG00000128872,TMOD2,0.185570967,0.046555745
ENSG00000138594,TMOD3,0.082830943,0.237913156
ENSG00000120802,TMPO,0.194615984,0.0118043
ENSG00000188167,TMPPE,0.026315449,0.630865331
ENSG00000187054,TMPRSS11A,0.377263628,0.088490163
ENSG00000153802,TMPRSS11D,0.372675102,0.030528048
ENSG00000166682,TMPRSS5,-0.047545549,0.740466381
ENSG00000178297,TMPRSS9,-0.21928051,0.21299826
ENSG00000034510,TMSB10,0.106112595,0.335774628
ENSG00000205542,TMSB4X,-0.125394634,0.48079064
ENSG00000154620,TMSB4Y,-0.228338956,0.243292355
ENSG00000133687,TMTC1,0.178068759,0.068020433
ENSG00000179104,TMTC2,0.012953947,0.887635009
ENSG00000139324,TMTC3,0.333296502,0.010343606
ENSG00000125247,TMTC4,0.021134305,0.844587596
ENSG00000164897,TMUB1,-0.373041529,0.020284697
ENSG00000168591,TMUB2,-0.102568801,0.09867
ENSG00000139921,TMX1,0.11604783,0.125308253
ENSG00000213593,TMX2,0.08715171,0.147120825
ENSG00000166479,TMX3,0.34984985,0.008148788
ENSG00000125827,TMX4,0.215873939,0.061964941
ENSG00000041982,TNC,-0.018793772,0.947989827
ENSG00000109079,TNFAIP1,0.00795541,0.898667242
ENSG00000185215,TNFAIP2,0.386886333,0.028759114
ENSG00000118503,TNFAIP3,0.545198346,0.029245894
ENSG00000185361,TNFAIP8L1,-0.131736833,0.084970083
ENSG00000163154,TNFAIP8L2,-0.349159468,0.017300269
ENSG00000183578,TNFAIP8L3,-0.003570748,0.975992817
ENSG00000104689,TNFRSF10A,0.27376509,0.278678348
ENSG00000120889,TNFRSF10B,0.246489094,0.143668522
ENSG00000173530,TNFRSF10D,0.565757743,0.042965761
ENSG00000141655,TNFRSF11A,0.024815168,0.810760502
ENSG00000164761,TNFRSF11B,0.357893901,0.126099404
ENSG00000006327,TNFRSF12A,0.271234871,0.435101349
ENSG00000159958,TNFRSF13C,-0.425520382,0.055725949
ENSG00000157873,TNFRSF14,-0.255850014,0.088401903
ENSG00000048462,TNFRSF17,0.272931491,0.571365194
ENSG00000186891,TNFRSF18,-0.271428512,0.252438252
ENSG00000127863,TNFRSF19,0.030640601,0.730116538
ENSG00000067182,TNFRSF1A,0.245015393,0.163483552
ENSG00000028137,TNFRSF1B,0.1941947,0.337091846
ENSG00000146072,TNFRSF21,0.130656604,0.03398515
ENSG00000215788,TNFRSF25,-0.223827071,0.245387613
ENSG00000186827,TNFRSF4,-0.2735661,0.249341483
ENSG00000121858,TNFSF10,-0.578122404,0.024899195
ENSG00000239697,TNFSF12,-0.207180997,0.031455066
ENSG00000161955,TNFSF13,-0.229290447,0.121226079
ENSG00000102524,TNFSF13B,0.252528587,0.046636583
ENSG00000117586,TNFSF4,0.295569599,0.008524741
ENSG00000125657,TNFSF9,0.376221118,0.04948893
ENSG00000154310,TNIK,-0.020143184,0.848018352
ENSG00000145901,TNIP1,-0.04081687,0.577553169
ENSG00000168884,TNIP2,-0.048594899,0.736680112
ENSG00000174292,TNK1,-0.169063749,0.219732556
ENSG00000061938,TNK2,-0.274933771,0.014381092
ENSG00000173273,TNKS,0.160463889,0.205615504
ENSG00000149115,TNKS1BP1,-0.164714392,0.040871015
ENSG00000107854,TNKS2,0.146243628,0.034602229
ENSG00000101470,TNNC2,-0.017513155,0.907729935
ENSG00000105048,TNNT1,-0.243923823,0.158397752
ENSG00000118194,TNNT2,0.002705359,0.989610017
ENSG00000118245,TNP1,0.023372529,0.907585667
ENSG00000083312,TNPO1,0.213442513,0.017192736
ENSG00000105576,TNPO2,-0.106648831,0.014746674
ENSG00000064419,TNPO3,0.094144978,0.411724872
ENSG00000116147,TNR,0.076644324,0.389719942
ENSG00000182095,TNRC18,-0.352432305,0.020814542
ENSG00000090905,TNRC6A,0.040018666,0.5577801
ENSG00000100354,TNRC6B,0.073861607,0.165680332
ENSG00000078687,TNRC6C,-0.047212718,0.386043986
ENSG00000079308,TNS1,-0.064486583,0.702006443
ENSG00000111077,TNS2,-0.249902143,0.086882107
ENSG00000136205,TNS3,-0.467659453,0.019866349
ENSG00000168477,TNXB,-0.087254541,0.541048645
ENSG00000141232,TOB1,0.081403537,0.321676115
ENSG00000183864,TOB2,-0.179763837,0.100363027
ENSG00000132773,TOE1,-0.03871117,0.551708519
ENSG00000198718,TOGARAM1,0.193331023,0.042947156
ENSG00000189350,TOGARAM2,-0.139824257,0.515364483
ENSG00000078902,TOLLIP,-0.153535816,0.038375252
ENSG00000100284,TOM1,-0.116297365,0.061207859
ENSG00000141198,TOM1L1,0.11081255,0.137345879
ENSG00000175662,TOM1L2,-0.142163154,0.032341876
ENSG00000173726,TOMM20,0.26371282,0.072201975
ENSG00000196860,TOMM20L,0.187225131,0.358306621
ENSG00000100216,TOMM22,0.040382797,0.692496542
ENSG00000025772,TOMM34,0.074499276,0.478941087
ENSG00000130204,TOMM40,-0.21335198,0.009960975
ENSG00000158882,TOMM40L,-0.083010495,0.111571069
ENSG00000175768,TOMM5,-0.043060235,0.703176569
ENSG00000196683,TOMM7,-0.149464787,0.298696448
ENSG00000154174,TOMM70,0.287526672,0.058319578
ENSG00000160949,TONSL,-0.305056042,0.051455932
ENSG00000198900,TOP1,0.172186225,0.008851592
ENSG00000184428,TOP1MT,-0.189818453,0.090047407
ENSG00000077097,TOP2B,0.23143971,0.020908856
ENSG00000177302,TOP3A,-0.055731457,0.223957993
ENSG00000163781,TOPBP1,0.222954533,0.0182368
ENSG00000197579,TOPORS,0.28661126,0.035164124
ENSG00000136827,TOR1A,0.042523283,0.725467162
ENSG00000143337,TOR1AIP1,0.096502949,0.160938023
ENSG00000169905,TOR1AIP2,0.116280962,0.033260183
ENSG00000136816,TOR1B,-0.022739307,0.826937307
ENSG00000160404,TOR2A,-0.302393368,0.025216
ENSG00000186283,TOR3A,-0.083079175,0.132584989
ENSG00000198113,TOR4A,-0.259244044,0.247470644
ENSG00000198846,TOX,0.121987499,0.344306357
ENSG00000124191,TOX2,-0.149793303,0.11372038
ENSG00000103460,TOX3,-0.056227843,0.642762518
ENSG00000092203,TOX4,0.082952665,0.16501908
ENSG00000141510,TP53,0.001095744,0.994465256
ENSG00000120471,TP53AIP1,-0.172078355,0.368404309
ENSG00000067369,TP53BP1,0.099232155,0.090021499
ENSG00000143514,TP53BP2,0.023199141,0.875269491
ENSG00000175274,TP53I11,-0.248852544,0.052634219
ENSG00000167543,TP53I13,-0.297989621,0.039720396
ENSG00000115129,TP53I3,-0.106846906,0.397825661
ENSG00000164938,TP53INP1,-0.028322931,0.861826959
ENSG00000078804,TP53INP2,-0.328641558,0.058702168
ENSG00000172315,TP53RK,-0.004342854,0.926405543
ENSG00000124251,TP53TG5,-0.110688589,0.21612438
ENSG00000146242,TPBG,-0.100777688,0.658679149
ENSG00000261594,TPBGL,-0.21660575,0.056861762
ENSG00000186815,TPCN1,-0.227453229,0.040292213
ENSG00000162341,TPCN2,-0.253077898,0.03784914
ENSG00000076554,TPD52,0.254460426,0.130024568
ENSG00000111907,TPD52L1,-0.00939738,0.96638178
ENSG00000101150,TPD52L2,-0.093765211,0.241398021
ENSG00000141933,TPGS1,-0.372941611,0.011559368
ENSG00000134779,TPGS2,0.036432279,0.522256543
ENSG00000111669,TPI1,-0.034523833,0.770794736
ENSG00000196511,TPK1,0.054385628,0.632139017
ENSG00000140416,TPM1,0.096426777,0.121741948
ENSG00000198467,TPM2,-0.084019466,0.777418194
ENSG00000143549,TPM3,0.098425342,0.123639833
ENSG00000167460,TPM4,0.126085728,0.074059268
ENSG00000137364,TPMT,0.19853077,0.045100958
ENSG00000166340,TPP1,0.062178968,0.447124035
ENSG00000134900,TPP2,0.20847618,0.009231032
ENSG00000171368,TPPP,-0.120555921,0.051189038
ENSG00000159713,TPPP3,-0.132709719,0.241511456
ENSG00000047410,TPR,0.179984322,0.03174302
ENSG00000163870,TPRA1,-0.235758504,0.02429525
ENSG00000158109,TPRG1L,-0.013304634,0.876679315
ENSG00000144034,TPRKB,0.173210585,0.025057313
ENSG00000176058,TPRN,-0.378627009,0.011944209
ENSG00000116176,TPSG1,-0.092590468,0.757948412
ENSG00000169902,TPST1,0.19055059,0.166636272
ENSG00000128294,TPST2,-0.163759978,0.049320472
ENSG00000133112,TPT1,0.224083319,0.059219787
ENSG00000088325,TPX2,0.327409028,0.009227082
ENSG00000164548,TRA2A,-0.011603626,0.929498431
ENSG00000136527,TRA2B,0.115552523,0.081790742
ENSG00000170638,TRABD,-0.198200758,0.126698112
ENSG00000186854,TRABD2A,0.057932113,0.565171189
ENSG00000102871,TRADD,-0.186464442,0.104944877
ENSG00000056558,TRAF1,-0.07278915,0.653946063
ENSG00000127191,TRAF2,-0.251549786,0.030376785
ENSG00000131323,TRAF3,-0.214657184,0.011179432
ENSG00000204104,TRAF3IP1,0.041426003,0.459623384
ENSG00000056972,TRAF3IP2,0.010207017,0.950870629
ENSG00000009790,TRAF3IP3,0.104564808,0.350780479
ENSG00000076604,TRAF4,-0.265296678,0.048011305
ENSG00000082512,TRAF5,0.156078099,0.119512863
ENSG00000175104,TRAF6,0.193564261,0.003512387
ENSG00000131653,TRAF7,-0.195248304,0.022766129
ENSG00000135148,TRAFD1,-0.046291186,0.246674165
ENSG00000183763,TRAIP,-0.013960169,0.925595397
ENSG00000182606,TRAK1,-0.116820618,0.029233451
ENSG00000115993,TRAK2,-0.033660664,0.68531857
ENSG00000067167,TRAM1,0.168645726,0.175062997
ENSG00000174599,TRAM1L1,0.154301298,0.185819467
ENSG00000065308,TRAM2,-0.098359185,0.26656078
ENSG00000168016,TRANK1,0.005054499,0.960606557
ENSG00000126602,TRAP1,-0.000749767,0.989682665
ENSG00000170043,TRAPPC1,-0.082398184,0.318540416
ENSG00000160218,TRAPPC10,0.010608189,0.832950782
ENSG00000168538,TRAPPC11,0.210777589,0.014746674
ENSG00000171853,TRAPPC12,-0.172435661,0.019515436
ENSG00000113597,TRAPPC13,0.302625446,0.01371513
ENSG00000196459,TRAPPC2,0.062385977,0.536113365
ENSG00000256060,TRAPPC2B,-0.013713383,0.893739064
ENSG00000167515,TRAPPC2L,-0.126564692,0.109234636
ENSG00000054116,TRAPPC3,0.01421788,0.846325158
ENSG00000196655,TRAPPC4,0.028224931,0.728882626
ENSG00000181029,TRAPPC5,-0.180288956,0.070046654
ENSG00000007255,TRAPPC6A,-0.207686518,0.044872874
ENSG00000182400,TRAPPC6B,0.312206394,0.014018815
ENSG00000153339,TRAPPC8,0.297799294,0.015106054
ENSG00000167632,TRAPPC9,-0.140293686,0.183178678
ENSG00000107614,TRDMT1,0.102337684,0.288277674
ENSG00000118094,TREH,-0.151088613,0.424867483
ENSG00000095970,TREM2,-0.172051335,0.569629908
ENSG00000161911,TREML1,-0.168867897,0.443142301
ENSG00000124496,TRERF1,-0.14385934,0.023973246
ENSG00000170893,TRH,-0.135600088,0.378676891
ENSG00000072657,TRHDE,0.429186031,0.00781532
ENSG00000174417,TRHR,0.255678334,0.257271132
ENSG00000170855,TRIAP1,0.135884255,0.255212342
ENSG00000173334,TRIB1,-0.116180664,0.611971079
ENSG00000071575,TRIB2,-0.241135237,0.00780361
ENSG00000101255,TRIB3,-0.103263721,0.428912652
ENSG00000255690,TRIL,-0.424137532,0.030928013
ENSG00000154370,TRIM11,-0.185322169,0.045872262
ENSG00000204977,TRIM13,0.10764243,0.196156701
ENSG00000106785,TRIM14,-0.17102451,0.139225816
ENSG00000221926,TRIM16,0.064512791,0.297836699
ENSG00000108448,TRIM16L,-0.038583619,0.5591759
ENSG00000162931,TRIM17,-0.171909237,0.157084136
ENSG00000109654,TRIM2,0.148075806,0.042113284
ENSG00000132109,TRIM21,-0.015549708,0.926962356
ENSG00000132274,TRIM22,0.194144183,0.101446811
ENSG00000113595,TRIM23,0.251869548,0.05217719
ENSG00000122779,TRIM24,0.084351347,0.464554334
ENSG00000121060,TRIM25,-0.033526794,0.64206559
ENSG00000234127,TRIM26,-0.10535871,0.042321845
ENSG00000204713,TRIM27,0.022596876,0.678319604
ENSG00000130726,TRIM28,-0.128188971,0.060382802
ENSG00000110171,TRIM3,-0.125007198,0.119512863
ENSG00000119401,TRIM32,0.001827389,0.989610017
ENSG00000197323,TRIM33,0.180970969,0.018107155
ENSG00000104228,TRIM35,-0.061041126,0.570490839
ENSG00000152503,TRIM36,0.319007271,0.043050385
ENSG00000108395,TRIM37,0.193203044,0.115507394
ENSG00000112343,TRIM38,0.039898396,0.792874477
ENSG00000204599,TRIM39,-0.002688941,0.963400825
ENSG00000146833,TRIM4,-0.082588503,0.446649862
ENSG00000146063,TRIM41,-0.226924958,0.003248023
ENSG00000166326,TRIM44,0.128223307,0.113389617
ENSG00000134253,TRIM45,-0.117443838,0.189913531
ENSG00000163462,TRIM46,-0.219206617,0.026379635
ENSG00000132481,TRIM47,-0.046523951,0.815669995
ENSG00000132256,TRIM5,0.034649875,0.823578786
ENSG00000183718,TRIM52,0.108203778,0.140723268
ENSG00000138100,TRIM54,-0.39678308,0.020406848
ENSG00000169871,TRIM56,-0.13599274,0.437147885
ENSG00000162722,TRIM58,-0.11390563,0.408167757
ENSG00000213186,TRIM59,-0.065939006,0.769965496
ENSG00000116525,TRIM62,-0.248230504,0.006033232
ENSG00000141569,TRIM65,-0.196978775,0.042719001
ENSG00000166436,TRIM66,-0.066933116,0.340224287
ENSG00000119283,TRIM67,-0.157209038,0.03807727
ENSG00000167333,TRIM68,-0.032106666,0.569629908
ENSG00000185880,TRIM69,0.068779067,0.289123402
ENSG00000146054,TRIM7,-0.006125008,0.969069791
ENSG00000206557,TRIM71,-0.107127682,0.270249205
ENSG00000171206,TRIM8,-0.189630805,0.034998605
ENSG00000100505,TRIM9,-0.053653074,0.50778287
ENSG00000038382,TRIO,-0.07176979,0.19045338
ENSG00000100106,TRIOBP,-0.182987686,0.172151332
ENSG00000125733,TRIP10,0.066866835,0.769737519
ENSG00000100815,TRIP11,0.195680655,0.092913413
ENSG00000153827,TRIP12,0.185506369,0.009960975
ENSG00000071539,TRIP13,0.200222972,0.120849493
ENSG00000103671,TRIP4,0.015673423,0.809044511
ENSG00000087077,TRIP6,-0.331519793,0.040641658
ENSG00000205133,TRIQK,0.301882179,0.041657547
ENSG00000123144,TRIR,-0.166855169,0.037318498
ENSG00000043514,TRIT1,0.175074674,0.007481611
ENSG00000136932,TRMO,-0.096290378,0.329156513
ENSG00000104907,TRMT1,-0.162814082,0.108408958
ENSG00000145331,TRMT10A,0.158638739,0.090598427
ENSG00000165275,TRMT10B,0.010807274,0.925563018
ENSG00000174173,TRMT10C,0.194532271,0.075787591
ENSG00000066651,TRMT11,0.178558543,0.149011282
ENSG00000173113,TRMT112,-0.043364198,0.664625296
ENSG00000183665,TRMT12,-0.02249066,0.843825958
ENSG00000122435,TRMT13,0.080818401,0.468241692
ENSG00000121486,TRMT1L,0.273097668,0.005843394
ENSG00000099899,TRMT2A,-0.228734803,0.035013274
ENSG00000188917,TRMT2B,0.021698264,0.836701784
ENSG00000155275,TRMT44,-0.120455191,0.212012065
ENSG00000126814,TRMT5,0.185342839,0.01980967
ENSG00000089195,TRMT6,0.185640006,0.020213908
ENSG00000166166,TRMT61A,-0.32363066,0.00666068
ENSG00000171103,TRMT61B,0.056093234,0.339760824
ENSG00000250305,TRMT9B,0.023494919,0.878028395
ENSG00000100416,TRMU,-0.105343739,0.310087927
ENSG00000180098,TRNAU1AP,0.003841448,0.955241884
ENSG00000253368,TRNP1,-0.049742029,0.580575736
ENSG00000072756,TRNT1,0.179166135,0.034540242
ENSG00000067445,TRO,-0.054681326,0.698963707
ENSG00000116747,TROVE2,0.226802214,0.041365183
ENSG00000144935,TRPC1,0.165584899,0.034507447
ENSG00000138741,TRPC3,-0.412841939,0.001895295
ENSG00000133107,TRPC4,0.159686326,0.137359876
ENSG00000100991,TRPC4AP,-0.005308504,0.917276969
ENSG00000072315,TRPC5,0.10443648,0.543018996
ENSG00000204025,TRPC5OS,0.321647461,0.075967492
ENSG00000137672,TRPC6,0.024903683,0.831659714
ENSG00000142185,TRPM2,-0.201936541,0.035164124
ENSG00000083067,TRPM3,0.002481095,0.987829614
ENSG00000130529,TRPM4,-0.201724272,0.091673513
ENSG00000119121,TRPM6,-0.02111871,0.910550256
ENSG00000092439,TRPM7,0.211813243,0.024692861
ENSG00000104447,TRPS1,-0.006295001,0.972015036
ENSG00000149743,TRPT1,-0.404546901,0.003401943
ENSG00000196689,TRPV1,-0.231082988,0.098102713
ENSG00000187688,TRPV2,-0.050964474,0.760726045
ENSG00000167723,TRPV3,-0.207977897,0.049115681
ENSG00000165125,TRPV6,-0.191972005,0.179689686
ENSG00000196367,TRRAP,-0.113534839,0.340088792
ENSG00000165832,TRUB1,0.230823968,0.082883365
ENSG00000167112,TRUB2,-0.114783032,0.279181321
ENSG00000163467,TSACC,0.011668599,0.958624983
ENSG00000165699,TSC1,0.003285322,0.980450325
ENSG00000103197,TSC2,-0.172564938,0.024309274
ENSG00000102804,TSC22D1,0.160095967,0.03452329
ENSG00000196428,TSC22D2,0.032842864,0.627472723
ENSG00000157514,TSC22D3,-0.030638659,0.84505638
ENSG00000166925,TSC22D4,-0.318750303,0.079874892
ENSG00000198860,TSEN15,0.161588119,0.055138997
ENSG00000154743,TSEN2,0.062120266,0.327338916
ENSG00000170892,TSEN34,-0.167346444,0.076923078
ENSG00000182173,TSEN54,-0.256047998,0.062788374
ENSG00000123297,TSFM,0.045990672,0.536783105
ENSG00000074319,TSG101,0.136335118,0.029943875
ENSG00000135951,TSGA10,0.191634071,0.058624774
ENSG00000165409,TSHR,-0.064568385,0.721987169
ENSG00000179981,TSHZ1,-0.099250972,0.160769015
ENSG00000182463,TSHZ2,0.289658769,0.004396595
ENSG00000121297,TSHZ3,0.02364718,0.77863422
ENSG00000182704,TSKU,-0.102920316,0.447650429
ENSG00000211460,TSN,0.182828429,0.030928013
ENSG00000171045,TSNARE1,-0.368836131,0.013390757
ENSG00000116918,TSNAX,0.216608352,0.049370172
ENSG00000102904,TSNAXIP1,-0.170758474,0.15074611
ENSG00000117472,TSPAN1,-0.066070861,0.650703273
ENSG00000110900,TSPAN11,-0.237955404,0.084436996
ENSG00000106025,TSPAN12,-0.115445081,0.461567934
ENSG00000106537,TSPAN13,0.015073871,0.942992727
ENSG00000108219,TSPAN14,-0.030935321,0.698090751
ENSG00000099282,TSPAN15,-0.120054393,0.366559345
ENSG00000130167,TSPAN16,-0.249438504,0.151704594
ENSG00000048140,TSPAN17,-0.180783643,0.033546766
ENSG00000157570,TSPAN18,-0.119860022,0.357299194
ENSG00000134198,TSPAN2,0.437737063,0.012070448
ENSG00000140391,TSPAN3,0.052755168,0.387260657
ENSG00000135452,TSPAN31,0.059097068,0.279727794
ENSG00000064201,TSPAN32,-0.204796336,0.143660898
ENSG00000158457,TSPAN33,-0.112059801,0.339116309
ENSG00000214063,TSPAN4,-0.311956756,0.038570728
ENSG00000168785,TSPAN5,0.05022449,0.511579242
ENSG00000000003,TSPAN6,0.117771797,0.373898846
ENSG00000156298,TSPAN7,0.13632979,0.320729373
ENSG00000011105,TSPAN9,-0.202436366,0.029092153
ENSG00000100300,TSPO,-0.297517947,0.079336596
ENSG00000112212,TSPO2,-0.174999675,0.468450858
ENSG00000005379,TSPOAP1,-0.263631543,0.013736092
ENSG00000189241,TSPYL1,0.159944206,0.355704303
ENSG00000184205,TSPYL2,0.075369747,0.613089612
ENSG00000187189,TSPYL4,0.097845325,0.582197352
ENSG00000180543,TSPYL5,0.009860627,0.951746668
ENSG00000178021,TSPYL6,-0.070873819,0.615440371
ENSG00000167721,TSR1,-0.014173565,0.726004667
ENSG00000158526,TSR2,-0.059277674,0.639138374
